nom_complet,url,nom,extension,numero,image_url,image_status,souhaitée,possédée,Illustrateur,Date de sortie
Ogerpon Masque de la Pierre-ex (Écarlate et Violet Mascarade Crépusculaire 215),https://www.pokepedia.fr/Ogerpon%20Masque%20de%20la%20Pierre-ex%20(%C3%89carlate%20et%20Violet%20Mascarade%20Cr%C3%A9pusculaire%20215),Ogerpon Masque de la Pierre-ex,Écarlate et Violet Mascarade Crépusculaire,215,https://www.pokepedia.fr/images/3/35/Carte_%C3%89carlate_et_Violet_Mascarade_Cr%C3%A9pusculaire_215.png,OK,False,False,Yano Keiji,"mai 24, 2024  +"
Ursaking Lune Vermeille-ex (Écarlate et Violet Mascarade Crépusculaire 216),https://www.pokepedia.fr/Ursaking%20Lune%20Vermeille-ex%20(%C3%89carlate%20et%20Violet%20Mascarade%20Cr%C3%A9pusculaire%20216),Ursaking Lune Vermeille-ex,Écarlate et Violet Mascarade Crépusculaire,216,https://www.pokepedia.fr/images/0/06/Carte_%C3%89carlate_et_Violet_Mascarade_Cr%C3%A9pusculaire_216.png,OK,False,False,MINAMINAMI Take,"mai 24, 2024  +"
Roseille (Écarlate et Violet Mascarade Crépusculaire 217),https://www.pokepedia.fr/Roseille%20(%C3%89carlate%20et%20Violet%20Mascarade%20Cr%C3%A9pusculaire%20217),Roseille,Écarlate et Violet Mascarade Crépusculaire,217,https://www.pokepedia.fr/images/f/fb/Carte_%C3%89carlate_et_Violet_Mascarade_Cr%C3%A9pusculaire_217.png,OK,False,False,En Morikura,"mai 24, 2024  +"
Kassis (Écarlate et Violet Mascarade Crépusculaire 218),https://www.pokepedia.fr/Kassis%20(%C3%89carlate%20et%20Violet%20Mascarade%20Cr%C3%A9pusculaire%20218),Kassis,Écarlate et Violet Mascarade Crépusculaire,218,https://www.pokepedia.fr/images/f/f0/Carte_%C3%89carlate_et_Violet_Mascarade_Cr%C3%A9pusculaire_218.png,OK,False,False,Teeziro,"mai 24, 2024  +"
Soutien de Néphie (Écarlate et Violet Mascarade Crépusculaire 219),https://www.pokepedia.fr/Soutien%20de%20N%C3%A9phie%20(%C3%89carlate%20et%20Violet%20Mascarade%20Cr%C3%A9pusculaire%20219),Soutien de Néphie,Écarlate et Violet Mascarade Crépusculaire,219,https://www.pokepedia.fr/images/9/99/Carte_%C3%89carlate_et_Violet_Mascarade_Cr%C3%A9pusculaire_219.png,OK,False,False,Toshinao Aoki,"mai 24, 2024  +"
Lithia (Écarlate et Violet Mascarade Crépusculaire 220),https://www.pokepedia.fr/Lithia%20(%C3%89carlate%20et%20Violet%20Mascarade%20Cr%C3%A9pusculaire%20220),Lithia,Écarlate et Violet Mascarade Crépusculaire,220,https://www.pokepedia.fr/images/a/a5/Carte_%C3%89carlate_et_Violet_Mascarade_Cr%C3%A9pusculaire_220.png,OK,False,False,GIDORA,"mai 24, 2024  +"
Ogerpon Masque Turquoise-ex (Écarlate et Violet Mascarade Crépusculaire 221),https://www.pokepedia.fr/Ogerpon%20Masque%20Turquoise-ex%20(%C3%89carlate%20et%20Violet%20Mascarade%20Cr%C3%A9pusculaire%20221),Ogerpon Masque Turquoise-ex,Écarlate et Violet Mascarade Crépusculaire,221,https://www.pokepedia.fr/images/8/8b/Carte_%C3%89carlate_et_Violet_Mascarade_Cr%C3%A9pusculaire_221.png,OK,False,False,5ban Graphics,"mai 24, 2024  +"
Ursaking Lune Vermeille-ex (Écarlate et Violet Mascarade Crépusculaire 222),https://www.pokepedia.fr/Ursaking%20Lune%20Vermeille-ex%20(%C3%89carlate%20et%20Violet%20Mascarade%20Cr%C3%A9pusculaire%20222),Ursaking Lune Vermeille-ex,Écarlate et Violet Mascarade Crépusculaire,222,https://www.pokepedia.fr/images/a/a7/Carte_%C3%89carlate_et_Violet_Mascarade_Cr%C3%A9pusculaire_222.png,OK,False,False,aky CG Works,"mai 24, 2024  +"
Poffin Copain-Copain (Écarlate et Violet Mascarade Crépusculaire 223),https://www.pokepedia.fr/Poffin%20Copain-Copain%20(%C3%89carlate%20et%20Violet%20Mascarade%20Cr%C3%A9pusculaire%20223),Poffin Copain-Copain,Écarlate et Violet Mascarade Crépusculaire,223,https://www.pokepedia.fr/images/a/ae/Carte_%C3%89carlate_et_Violet_Mascarade_Cr%C3%A9pusculaire_223.png,OK,False,False,AYUMI ODASHIMA,"mai 24, 2024  +"
Maillet Amélioré (Écarlate et Violet Mascarade Crépusculaire 224),https://www.pokepedia.fr/Maillet%20Am%C3%A9lior%C3%A9%20(%C3%89carlate%20et%20Violet%20Mascarade%20Cr%C3%A9pusculaire%20224),Maillet Amélioré,Écarlate et Violet Mascarade Crépusculaire,224,https://www.pokepedia.fr/images/5/5e/Carte_%C3%89carlate_et_Violet_Mascarade_Cr%C3%A9pusculaire_224.png,OK,False,False,Eske Yoshinob,"mai 24, 2024  +"
Planche de Sauvetage (Écarlate et Violet Mascarade Crépusculaire 225),https://www.pokepedia.fr/Planche%20de%20Sauvetage%20(%C3%89carlate%20et%20Violet%20Mascarade%20Cr%C3%A9pusculaire%20225),Planche de Sauvetage,Écarlate et Violet Mascarade Crépusculaire,225,https://www.pokepedia.fr/images/6/68/Carte_%C3%89carlate_et_Violet_Mascarade_Cr%C3%A9pusculaire_225.png,OK,False,False,Toyste Beach,"mai 24, 2024  +"
Énergie Lumineuse (Écarlate et Violet Mascarade Crépusculaire 226),https://www.pokepedia.fr/%C3%89nergie%20Lumineuse%20(%C3%89carlate%20et%20Violet%20Mascarade%20Cr%C3%A9pusculaire%20226),Énergie Lumineuse,Écarlate et Violet Mascarade Crépusculaire,226,https://www.pokepedia.fr/images/2/2e/Carte_%C3%89carlate_et_Violet_Mascarade_Cr%C3%A9pusculaire_226.png,OK,False,False,,"mai 24, 2024  +"
Ogerpon Masque Turquoise (Promo SV 123),https://www.pokepedia.fr/Ogerpon%20Masque%20Turquoise%20(Promo%20SV%20123),Ogerpon Masque Turquoise,Promo SV,123,https://www.pokepedia.fr/images/8/8a/Carte_Promo_SV_123.png,OK,False,False,kodama,"mai 24, 2024  +"
Carmadura-ex (Promo SV 125),https://www.pokepedia.fr/Carmadura-ex%20(Promo%20SV%20125),Carmadura-ex,Promo SV,125,https://www.pokepedia.fr/images/a/aa/Carte_Promo_SV_125.png,OK,False,False,5ban Graphics,"avril 19, 2024  +"
Tengalice (Écarlate et Violet Forces Temporelles 163),https://www.pokepedia.fr/Tengalice%20(%C3%89carlate%20et%20Violet%20Forces%20Temporelles%20163),Tengalice,Écarlate et Violet Forces Temporelles,163,https://www.pokepedia.fr/images/7/75/Carte_%C3%89carlate_et_Violet_Forces_Temporelles_163.png,OK,False,False,SIE NANAHARA,"mars 22, 2024  +"
Boskara (Écarlate et Violet Forces Temporelles 164),https://www.pokepedia.fr/Boskara%20(%C3%89carlate%20et%20Violet%20Forces%20Temporelles%20164),Boskara,Écarlate et Violet Forces Temporelles,164,https://www.pokepedia.fr/images/2/26/Carte_%C3%89carlate_et_Violet_Forces_Temporelles_164.png,OK,False,False,Oswaldo KATO,"mars 22, 2024  +"
Vivaldaim (Écarlate et Violet Forces Temporelles 165),https://www.pokepedia.fr/Vivaldaim%20(%C3%89carlate%20et%20Violet%20Forces%20Temporelles%20165),Vivaldaim,Écarlate et Violet Forces Temporelles,165,https://www.pokepedia.fr/images/c/cf/Carte_%C3%89carlate_et_Violet_Forces_Temporelles_165.png,OK,False,False,Susumu Maeya,"mars 22, 2024  +"
Haydaim (Écarlate et Violet Forces Temporelles 166),https://www.pokepedia.fr/Haydaim%20(%C3%89carlate%20et%20Violet%20Forces%20Temporelles%20166),Haydaim,Écarlate et Violet Forces Temporelles,166,https://www.pokepedia.fr/images/c/cc/Carte_%C3%89carlate_et_Violet_Forces_Temporelles_166.png,OK,False,False,Susumu Maeya,"mars 22, 2024  +"
Flamiaou (Écarlate et Violet Forces Temporelles 167),https://www.pokepedia.fr/Flamiaou%20(%C3%89carlate%20et%20Violet%20Forces%20Temporelles%20167),Flamiaou,Écarlate et Violet Forces Temporelles,167,https://www.pokepedia.fr/images/a/a4/Carte_%C3%89carlate_et_Violet_Forces_Temporelles_167.png,OK,False,False,Makura Tami,"mars 22, 2024  +"
Frissonille (Écarlate et Violet Forces Temporelles 168),https://www.pokepedia.fr/Frissonille%20(%C3%89carlate%20et%20Violet%20Forces%20Temporelles%20168),Frissonille,Écarlate et Violet Forces Temporelles,168,https://www.pokepedia.fr/images/4/41/Carte_%C3%89carlate_et_Violet_Forces_Temporelles_168.png,OK,False,False,N-DESIGN Inc.,"mars 22, 2024  +"
Chrysapile (Écarlate et Violet Forces Temporelles 169),https://www.pokepedia.fr/Chrysapile%20(%C3%89carlate%20et%20Violet%20Forces%20Temporelles%20169),Chrysapile,Écarlate et Violet Forces Temporelles,169,https://www.pokepedia.fr/images/f/f8/Carte_%C3%89carlate_et_Violet_Forces_Temporelles_169.png,OK,False,False,Mina Nakai,"mars 22, 2024  +"
Archéomire (Écarlate et Violet Forces Temporelles 170),https://www.pokepedia.fr/Arch%C3%A9omire%20(%C3%89carlate%20et%20Violet%20Forces%20Temporelles%20170),Archéomire,Écarlate et Violet Forces Temporelles,170,https://www.pokepedia.fr/images/7/73/Carte_%C3%89carlate_et_Violet_Forces_Temporelles_170.png,OK,False,False,sowsow,"mars 22, 2024  +"
Symbios (Écarlate et Violet Forces Temporelles 171),https://www.pokepedia.fr/Symbios%20(%C3%89carlate%20et%20Violet%20Forces%20Temporelles%20171),Symbios,Écarlate et Violet Forces Temporelles,171,https://www.pokepedia.fr/images/a/ad/Carte_%C3%89carlate_et_Violet_Forces_Temporelles_171.png,OK,False,False,Atsushi Furusawa,"mars 22, 2024  +"
Bombydou (Écarlate et Violet Forces Temporelles 172),https://www.pokepedia.fr/Bombydou%20(%C3%89carlate%20et%20Violet%20Forces%20Temporelles%20172),Bombydou,Écarlate et Violet Forces Temporelles,172,https://www.pokepedia.fr/images/4/4d/Carte_%C3%89carlate_et_Violet_Forces_Temporelles_172.png,OK,False,False,REND,"mars 22, 2024  +"
Relicanth (Écarlate et Violet Forces Temporelles 173),https://www.pokepedia.fr/Relicanth%20(%C3%89carlate%20et%20Violet%20Forces%20Temporelles%20173),Relicanth,Écarlate et Violet Forces Temporelles,173,https://www.pokepedia.fr/images/7/77/Carte_%C3%89carlate_et_Violet_Forces_Temporelles_173.png,OK,False,False,Mitsuhiro Arita,"mars 22, 2024  +"
Minotaupe (Écarlate et Violet Forces Temporelles 174),https://www.pokepedia.fr/Minotaupe%20(%C3%89carlate%20et%20Violet%20Forces%20Temporelles%20174),Minotaupe,Écarlate et Violet Forces Temporelles,174,https://www.pokepedia.fr/images/2/2f/Carte_%C3%89carlate_et_Violet_Forces_Temporelles_174.png,OK,False,False,Saboteri,"mars 22, 2024  +"
Bourrinos (Écarlate et Violet Forces Temporelles 175),https://www.pokepedia.fr/Bourrinos%20(%C3%89carlate%20et%20Violet%20Forces%20Temporelles%20175),Bourrinos,Écarlate et Violet Forces Temporelles,175,https://www.pokepedia.fr/images/2/2c/Carte_%C3%89carlate_et_Violet_Forces_Temporelles_175.png,OK,False,False,MINAMINAMI Take,"mars 22, 2024  +"
Arbok (Écarlate et Violet Forces Temporelles 176),https://www.pokepedia.fr/Arbok%20(%C3%89carlate%20et%20Violet%20Forces%20Temporelles%20176),Arbok,Écarlate et Violet Forces Temporelles,176,https://www.pokepedia.fr/images/3/38/Carte_%C3%89carlate_et_Violet_Forces_Temporelles_176.png,OK,False,False,OKUBO,"mars 22, 2024  +"
Fantominus (Écarlate et Violet Forces Temporelles 177),https://www.pokepedia.fr/Fantominus%20(%C3%89carlate%20et%20Violet%20Forces%20Temporelles%20177),Fantominus,Écarlate et Violet Forces Temporelles,177,https://www.pokepedia.fr/images/e/ea/Carte_%C3%89carlate_et_Violet_Forces_Temporelles_177.png,OK,False,False,Mousho,"mars 22, 2024  +"
Métalosse (Écarlate et Violet Forces Temporelles 178),https://www.pokepedia.fr/M%C3%A9talosse%20(%C3%89carlate%20et%20Violet%20Forces%20Temporelles%20178),Métalosse,Écarlate et Violet Forces Temporelles,178,https://www.pokepedia.fr/images/e/e4/Carte_%C3%89carlate_et_Violet_Forces_Temporelles_178.png,OK,False,False,Katsunori Sato,"mars 22, 2024  +"
Meltan (Écarlate et Violet Forces Temporelles 179),https://www.pokepedia.fr/Meltan%20(%C3%89carlate%20et%20Violet%20Forces%20Temporelles%20179),Meltan,Écarlate et Violet Forces Temporelles,179,https://www.pokepedia.fr/images/7/77/Carte_%C3%89carlate_et_Violet_Forces_Temporelles_179.png,OK,False,False,Masa,"mars 22, 2024  +"
Excelangue (Écarlate et Violet Forces Temporelles 180),https://www.pokepedia.fr/Excelangue%20(%C3%89carlate%20et%20Violet%20Forces%20Temporelles%20180),Excelangue,Écarlate et Violet Forces Temporelles,180,https://www.pokepedia.fr/images/b/bf/Carte_%C3%89carlate_et_Violet_Forces_Temporelles_180.png,OK,False,False,Orca,"mars 22, 2024  +"
Pijako (Écarlate et Violet Forces Temporelles 181),https://www.pokepedia.fr/Pijako%20(%C3%89carlate%20et%20Violet%20Forces%20Temporelles%20181),Pijako,Écarlate et Violet Forces Temporelles,181,https://www.pokepedia.fr/images/8/87/Carte_%C3%89carlate_et_Violet_Forces_Temporelles_181.png,OK,False,False,Scav,"mars 22, 2024  +"
Chinchidou (Écarlate et Violet Forces Temporelles 182),https://www.pokepedia.fr/Chinchidou%20(%C3%89carlate%20et%20Violet%20Forces%20Temporelles%20182),Chinchidou,Écarlate et Violet Forces Temporelles,182,https://www.pokepedia.fr/images/2/2a/Carte_%C3%89carlate_et_Violet_Forces_Temporelles_182.png,OK,False,False,Shibuzoh.,"mars 22, 2024  +"
Pashmilla (Écarlate et Violet Forces Temporelles 183),https://www.pokepedia.fr/Pashmilla%20(%C3%89carlate%20et%20Violet%20Forces%20Temporelles%20183),Pashmilla,Écarlate et Violet Forces Temporelles,183,https://www.pokepedia.fr/images/a/a1/Carte_%C3%89carlate_et_Violet_Forces_Temporelles_183.png,OK,False,False,Shibuzoh.,"mars 22, 2024  +"
Draïeul (Écarlate et Violet Forces Temporelles 184),https://www.pokepedia.fr/Dra%C3%AFeul%20(%C3%89carlate%20et%20Violet%20Forces%20Temporelles%20184),Draïeul,Écarlate et Violet Forces Temporelles,184,https://www.pokepedia.fr/images/9/95/Carte_%C3%89carlate_et_Violet_Forces_Temporelles_184.png,OK,False,False,Mékayu,"mars 22, 2024  +"
Torterra-ex (Écarlate et Violet Forces Temporelles 185),https://www.pokepedia.fr/Torterra-ex%20(%C3%89carlate%20et%20Violet%20Forces%20Temporelles%20185),Torterra-ex,Écarlate et Violet Forces Temporelles,185,https://www.pokepedia.fr/images/3/36/Carte_%C3%89carlate_et_Violet_Forces_Temporelles_185.png,OK,False,False,PLANETA Tsuji,"mars 22, 2024  +"
Vert-de-Fer-ex (Écarlate et Violet Forces Temporelles 186),https://www.pokepedia.fr/Vert-de-Fer-ex%20(%C3%89carlate%20et%20Violet%20Forces%20Temporelles%20186),Vert-de-Fer-ex,Écarlate et Violet Forces Temporelles,186,https://www.pokepedia.fr/images/d/dd/Carte_%C3%89carlate_et_Violet_Forces_Temporelles_186.png,OK,False,False,5ban Graphics,"mars 22, 2024  +"
Félinferno-ex (Écarlate et Violet Forces Temporelles 187),https://www.pokepedia.fr/F%C3%A9linferno-ex%20(%C3%89carlate%20et%20Violet%20Forces%20Temporelles%20187),Félinferno-ex,Écarlate et Violet Forces Temporelles,187,https://www.pokepedia.fr/images/8/85/Carte_%C3%89carlate_et_Violet_Forces_Temporelles_187.png,OK,False,False,N-DESIGN Inc.,"mars 22, 2024  +"
Feu-Perçant-ex (Écarlate et Violet Forces Temporelles 188),https://www.pokepedia.fr/Feu-Per%C3%A7ant-ex%20(%C3%89carlate%20et%20Violet%20Forces%20Temporelles%20188),Feu-Perçant-ex,Écarlate et Violet Forces Temporelles,188,https://www.pokepedia.fr/images/d/da/Carte_%C3%89carlate_et_Violet_Forces_Temporelles_188.png,OK,False,False,5ban Graphics,"mars 22, 2024  +"
Serpente-Eau-ex (Écarlate et Violet Forces Temporelles 189),https://www.pokepedia.fr/Serpente-Eau-ex%20(%C3%89carlate%20et%20Violet%20Forces%20Temporelles%20189),Serpente-Eau-ex,Écarlate et Violet Forces Temporelles,189,https://www.pokepedia.fr/images/1/1d/Carte_%C3%89carlate_et_Violet_Forces_Temporelles_189.png,OK,False,False,takuyoa,"mars 22, 2024  +"
Triopikeau-ex (Écarlate et Violet Forces Temporelles 190),https://www.pokepedia.fr/Triopikeau-ex%20(%C3%89carlate%20et%20Violet%20Forces%20Temporelles%20190),Triopikeau-ex,Écarlate et Violet Forces Temporelles,190,https://www.pokepedia.fr/images/4/4f/Carte_%C3%89carlate_et_Violet_Forces_Temporelles_190.png,OK,False,False,5ban Graphics,"mars 22, 2024  +"
Chef-de-Fer-ex (Écarlate et Violet Forces Temporelles 191),https://www.pokepedia.fr/Chef-de-Fer-ex%20(%C3%89carlate%20et%20Violet%20Forces%20Temporelles%20191),Chef-de-Fer-ex,Écarlate et Violet Forces Temporelles,191,https://www.pokepedia.fr/images/8/88/Carte_%C3%89carlate_et_Violet_Forces_Temporelles_191.png,OK,False,False,5ban Graphics,"mars 22, 2024  +"
Roc-de-Fer-ex (Écarlate et Violet Forces Temporelles 192),https://www.pokepedia.fr/Roc-de-Fer-ex%20(%C3%89carlate%20et%20Violet%20Forces%20Temporelles%20192),Roc-de-Fer-ex,Écarlate et Violet Forces Temporelles,192,https://www.pokepedia.fr/images/b/b8/Carte_%C3%89carlate_et_Violet_Forces_Temporelles_192.png,OK,False,False,5ban Graphics,"mars 22, 2024  +"
Ectoplasma-ex (Écarlate et Violet Forces Temporelles 193),https://www.pokepedia.fr/Ectoplasma-ex%20(%C3%89carlate%20et%20Violet%20Forces%20Temporelles%20193),Ectoplasma-ex,Écarlate et Violet Forces Temporelles,193,https://www.pokepedia.fr/images/9/9b/Carte_%C3%89carlate_et_Violet_Forces_Temporelles_193.png,OK,False,False,Satoshi Shirai,"mars 22, 2024  +"
Farigiraf-ex (Écarlate et Violet Forces Temporelles 194),https://www.pokepedia.fr/Farigiraf-ex%20(%C3%89carlate%20et%20Violet%20Forces%20Temporelles%20194),Farigiraf-ex,Écarlate et Violet Forces Temporelles,194,https://www.pokepedia.fr/images/0/04/Carte_%C3%89carlate_et_Violet_Forces_Temporelles_194.png,OK,False,False,5ban Graphics,"mars 22, 2024  +"
Cizayox-ex (Écarlate et Violet Forces Temporelles 195),https://www.pokepedia.fr/Cizayox-ex%20(%C3%89carlate%20et%20Violet%20Forces%20Temporelles%20195),Cizayox-ex,Écarlate et Violet Forces Temporelles,195,https://www.pokepedia.fr/images/e/ea/Carte_%C3%89carlate_et_Violet_Forces_Temporelles_195.png,OK,False,False,Eske Yoshinob,"mars 22, 2024  +"
Ire-Foudre-ex (Écarlate et Violet Forces Temporelles 196),https://www.pokepedia.fr/Ire-Foudre-ex%20(%C3%89carlate%20et%20Violet%20Forces%20Temporelles%20196),Ire-Foudre-ex,Écarlate et Violet Forces Temporelles,196,https://www.pokepedia.fr/images/9/9e/Carte_%C3%89carlate_et_Violet_Forces_Temporelles_196.png,OK,False,False,aky CG Works,"mars 22, 2024  +"
Dévouement de Bianca (Écarlate et Violet Forces Temporelles 197),https://www.pokepedia.fr/D%C3%A9vouement%20de%20Bianca%20(%C3%89carlate%20et%20Violet%20Forces%20Temporelles%20197),Dévouement de Bianca,Écarlate et Violet Forces Temporelles,197,https://www.pokepedia.fr/images/c/ce/Carte_%C3%89carlate_et_Violet_Forces_Temporelles_197.png,OK,False,False,En Morikura,"mars 22, 2024  +"
Décodage de Décryptomane (Écarlate et Violet Forces Temporelles 198),https://www.pokepedia.fr/D%C3%A9codage%20de%20D%C3%A9cryptomane%20(%C3%89carlate%20et%20Violet%20Forces%20Temporelles%20198),Décodage de Décryptomane,Écarlate et Violet Forces Temporelles,198,https://www.pokepedia.fr/images/a/a8/Carte_%C3%89carlate_et_Violet_Forces_Temporelles_198.png,OK,False,False,Taira Akitsu,"mars 22, 2024  +"
Nèflie (Écarlate et Violet Forces Temporelles 199),https://www.pokepedia.fr/N%C3%A8flie%20(%C3%89carlate%20et%20Violet%20Forces%20Temporelles%20199),Nèflie,Écarlate et Violet Forces Temporelles,199,https://www.pokepedia.fr/images/d/d1/Carte_%C3%89carlate_et_Violet_Forces_Temporelles_199.png,OK,False,False,GOSSAN,"mars 22, 2024  +"
Guide d'Exploration (Écarlate et Violet Forces Temporelles 200),https://www.pokepedia.fr/Guide%20d%27Exploration%20(%C3%89carlate%20et%20Violet%20Forces%20Temporelles%20200),Guide d'Exploration,Écarlate et Violet Forces Temporelles,200,https://www.pokepedia.fr/images/4/43/Carte_%C3%89carlate_et_Violet_Forces_Temporelles_200.png,OK,False,False,Hideki Ishikawa,"mars 22, 2024  +"
Conviction de Mortimer (Écarlate et Violet Forces Temporelles 201),https://www.pokepedia.fr/Conviction%20de%20Mortimer%20(%C3%89carlate%20et%20Violet%20Forces%20Temporelles%20201),Conviction de Mortimer,Écarlate et Violet Forces Temporelles,201,https://www.pokepedia.fr/images/5/5f/Carte_%C3%89carlate_et_Violet_Forces_Temporelles_201.png,OK,False,False,GIDORA,"mars 22, 2024  +"
Salvio (Écarlate et Violet Forces Temporelles 202),https://www.pokepedia.fr/Salvio%20(%C3%89carlate%20et%20Violet%20Forces%20Temporelles%20202),Salvio,Écarlate et Violet Forces Temporelles,202,https://www.pokepedia.fr/images/1/18/Carte_%C3%89carlate_et_Violet_Forces_Temporelles_202.png,OK,False,False,Ryuta Fuse,"mars 22, 2024  +"
Vert-de-Fer-ex (Écarlate et Violet Forces Temporelles 203),https://www.pokepedia.fr/Vert-de-Fer-ex%20(%C3%89carlate%20et%20Violet%20Forces%20Temporelles%20203),Vert-de-Fer-ex,Écarlate et Violet Forces Temporelles,203,https://www.pokepedia.fr/images/8/8c/Carte_%C3%89carlate_et_Violet_Forces_Temporelles_203.png,OK,False,False,nagimiso,"mars 22, 2024  +"
Feu-Perçant-ex (Écarlate et Violet Forces Temporelles 204),https://www.pokepedia.fr/Feu-Per%C3%A7ant-ex%20(%C3%89carlate%20et%20Violet%20Forces%20Temporelles%20204),Feu-Perçant-ex,Écarlate et Violet Forces Temporelles,204,https://www.pokepedia.fr/images/6/69/Carte_%C3%89carlate_et_Violet_Forces_Temporelles_204.png,OK,False,False,Teeziro,"mars 22, 2024  +"
Serpente-Eau-ex (Écarlate et Violet Forces Temporelles 205),https://www.pokepedia.fr/Serpente-Eau-ex%20(%C3%89carlate%20et%20Violet%20Forces%20Temporelles%20205),Serpente-Eau-ex,Écarlate et Violet Forces Temporelles,205,https://www.pokepedia.fr/images/d/d9/Carte_%C3%89carlate_et_Violet_Forces_Temporelles_205.png,OK,False,False,Teeziro,"mars 22, 2024  +"
Chef-de-Fer-ex (Écarlate et Violet Forces Temporelles 206),https://www.pokepedia.fr/Chef-de-Fer-ex%20(%C3%89carlate%20et%20Violet%20Forces%20Temporelles%20206),Chef-de-Fer-ex,Écarlate et Violet Forces Temporelles,206,https://www.pokepedia.fr/images/5/56/Carte_%C3%89carlate_et_Violet_Forces_Temporelles_206.png,OK,False,False,nagimiso,"mars 22, 2024  +"
Roc-de-Fer-ex (Écarlate et Violet Forces Temporelles 207),https://www.pokepedia.fr/Roc-de-Fer-ex%20(%C3%89carlate%20et%20Violet%20Forces%20Temporelles%20207),Roc-de-Fer-ex,Écarlate et Violet Forces Temporelles,207,https://www.pokepedia.fr/images/9/9f/Carte_%C3%89carlate_et_Violet_Forces_Temporelles_207.png,OK,False,False,nagimiso,"mars 22, 2024  +"
Ire-Foudre-ex (Écarlate et Violet Forces Temporelles 208),https://www.pokepedia.fr/Ire-Foudre-ex%20(%C3%89carlate%20et%20Violet%20Forces%20Temporelles%20208),Ire-Foudre-ex,Écarlate et Violet Forces Temporelles,208,https://www.pokepedia.fr/images/6/63/Carte_%C3%89carlate_et_Violet_Forces_Temporelles_208.png,OK,False,False,Teeziro,"mars 22, 2024  +"
